EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription,Domain,,,,
2214,Brachychiton acerifolius,0.0001041,,SCAQMD,,,,
2214,Brachychiton populneus,0.01879,,SCAQMD,,,,
2214,Brachychiton rupestris,0.000009612,,SCAQMD,,,,
2214,Brahea armata,0.00003416,,SCAQMD,,,,
2214,Broussonetia papyrifera,0.0001367,,SCAQMD,,,,
2214,Callistemon citrinus,0.002666,,SCAQMD,,,,
2214,Callistemon viminalis,0.005566,,SCAQMD,,,,
2214,Calocedrus decurrens,0.0002776,,SCAQMD,,,,
2214,Calodendrum capense,0.00006728,,SCAQMD,,,,
2214,Carya illinoensis,0.00005605,,SCAQMD,,,,
2214,Casimiroa edulis,0.00002189,,SCAQMD,,,,
2214,Cassia leptophylla,0.0006023,,SCAQMD,,,,
2214,Casuarina cunninghamiana,0.004428,,SCAQMD,,,,
2214,Catalpa speciosa,0.00006566,,SCAQMD,,,,
2214,Cedrus atlantica,0.000009612,,SCAQMD,,,,
2214,Cedrus deodara,0.0005814,,SCAQMD,,,,
2214,Ceratonia siliqua,0.0008253,,SCAQMD,,,,
2214,Cercis canadensis,0.00287,,SCAQMD,,,,
2214,Cercis canadensis,0.0005286,,SCAQMD,,,,
2214,Cercis occidentalis,0.0003593,,SCAQMD,,,,
2214,Chamaerops humilis,0.00002189,,SCAQMD,,,,
2214,Chitalpa tashkentensis,0.004331,,SCAQMD,,,,
2214,Chorisia speciosa,0.0009432,,SCAQMD,,,,
2214,Cinnamomum camphora,0.0166,,SCAQMD,,,,
2214,Citrus limon,0.0001356,,SCAQMD,,,,
2214,Citrus sinensis,0.0001137,,SCAQMD,,,,
2214,Citrus x paradisi,0.000009612,,SCAQMD,,,,
2214,Cupaniopsis anacardioides,0.008644,,SCAQMD,,,,
2214,Cupressus glabra,0.0001025,,SCAQMD,,,,
2214,Cupressus leylandii,0.00004111,,SCAQMD,,,,
2214,Cupressus sempervirens,0.002461,,SCAQMD,,,,
2214,Cycas revoluta,0.0002872,,SCAQMD,,,,
2214,Diospyros kaki,0.000009612,,SCAQMD,,,,
2214,Diospyros kaki,0.000009612,,SCAQMD,,,,
2214,Dodonaea viscosa,0.0002563,,SCAQMD,,,,
2214,Eriobotrya deflexa,0.00005072,,SCAQMD,,,,
2214,Eriobotrya japonica,0.00008488,,SCAQMD,,,,
2214,Erythrina humeana,0.00006566,,SCAQMD,,,,
2214,Eucalyptus,0.000009612,,SCAQMD,,,,
2214,Eucalyptus camaldulensis,0.07006,,SCAQMD,,,,
2214,Eucalyptus cinerea,0.0000806,,SCAQMD,,,,
2214,Eucalyptus citriodora,0.002593,,SCAQMD,,,,
2214,Eucalyptus cladocalyx,0.004522,,SCAQMD,,,,
2214,Eucalyptus erythrocorys,0.000213,,SCAQMD,,,,
2214,Eucalyptus ficifolia,0.0002931,,SCAQMD,,,,
2214,Eucalyptus globulus,0.0002874,,SCAQMD,,,,
2214,Eucalyptus globulus,0.00007713,,SCAQMD,,,,
2214,Eucalyptus grandis,0.00005605,,SCAQMD,,,,
2214,Eucalyptus gunnii,0.001705,,SCAQMD,,,,
2214,Eucalyptus leucoxylon,0.00213,,SCAQMD,,,,
2214,Eucalyptus leucoxylon,0.002054,,SCAQMD,,,,
2214,Eucalyptus leucoxylon,0.00008222,,SCAQMD,,,,
2214,Eucalyptus maculata,0.001517,,SCAQMD,,,,
2214,Eucalyptus microtheca,0.00007527,,SCAQMD,,,,
2214,Eucalyptus nicholii,0.02765,,SCAQMD,,,,
2214,Eucalyptus polyanthemos,0.04721,,SCAQMD,,,,
2214,Eucalyptus pulverulenta,0.0002434,,SCAQMD,,,,
2214,Eucalyptus robusta,0.0003715,,SCAQMD,,,,
2214,Eucalyptus rudis,0.0122,,SCAQMD,,,,
2214,Eucalyptus sideroxylon,0.09752,,SCAQMD,,,,
2214,Eucalyptus torquata,0.0001383,,SCAQMD,,,,
2214,Eucalyptus viminalis,0.01068,,SCAQMD,,,,
2214,Eugenia uniflora,0.0001751,,SCAQMD,,,,
2214,Ficus benjamina,0.00008755,,SCAQMD,,,,
2214,Ficus carica,0.0005099,,SCAQMD,,,,
2214,Ficus macrophylla,0.0008079,,SCAQMD,,,,
2214,Ficus microcarpa,0.0006646,,SCAQMD,,,,
2214,Ficus microcarpa,0.00009288,,SCAQMD,,,,
2214,Ficus rubiginosa,0.0004179,,SCAQMD,,,,
2214,Fraxinus,0.00003845,,SCAQMD,,,,
2214,Fraxinus oxycarpa,0.000615,,SCAQMD,,,,
2214,Fraxinus uhdei,0.005483,,SCAQMD,,,,
2214,Fraxinus uhdei,0.00003416,,SCAQMD,,,,
2214,Fraxinus velutina,0.002693,,SCAQMD,,,,
2214,Fraxinus velutina,0.002548,,SCAQMD,,,,
2214,Geijera parviflora,0.005673,,SCAQMD,,,,
2214,Ginkgo biloba,0.0007043,,SCAQMD,,,,
2214,Ginkgo biloba,0.0001153,,SCAQMD,,,,
2214,Gleditsia triacanthos,0.002147,,SCAQMD,,,,
2214,Gleditsia triacanthos,0.0002424,,SCAQMD,,,,
2214,Grevillea robusta,0.003389,,SCAQMD,,,,
2214,Handroanthus chrysotrichus,0.00006033,,SCAQMD,,,,
2214,Handroanthus impetiginosus,0.0005473,,SCAQMD,,,,
2214,Heteromeles arbutifolia,0.002372,,SCAQMD,,,,
2214,Hibiscus rosa-sinensis,0.00005339,,SCAQMD,,,,
2214,Hymenosporum flavum,0.00005072,,SCAQMD,,,,
2214,Jacaranda mimosifolia,0.008538,,SCAQMD,,,,
2214,Jubaea chilensis,0.0001025,,SCAQMD,,,,
2214,Juglans,0.00001922,,SCAQMD,,,,
2214,Juglans californica,0.0004052,,SCAQMD,,,,
2214,Juglans hindsii,0.003956,,SCAQMD,,,,
2214,Juglans regia,0.0006631,,SCAQMD,,,,
2214,Juniperus chinensis,0.0001724,,SCAQMD,,,,
2214,Juniperus chinensis,0.00003416,,SCAQMD,,,,
2214,Juniperus scopulorum,0.00001922,,SCAQMD,,,,
2214,Koelreuteria bipinnata,0.01141,,SCAQMD,,,,
2214,Koelreuteria paniculata,0.0005072,,SCAQMD,,,,
2214,Lagerstroemia,0.0002211,,SCAQMD,,,,
2214,Lagerstroemia indica,0.02583,,SCAQMD,,,,
2214,Lagerstroemia indica,0.00006728,,SCAQMD,,,,
2214,Laurus nobilis,0.0002413,,SCAQMD,,,,
2214,Leptospermum laevigatum,0.0005776,,SCAQMD,,,,
2214,Ligustrum lucidum,0.0002984,,SCAQMD,,,,
2214,Liquidambar styraciflua,0.01143,,SCAQMD,,,,
2214,Liquidambar styraciflua,0.002135,,SCAQMD,,,,
2214,Liriodendron tulipifera,0.00383,,SCAQMD,,,,
2214,Lyonothamnus floribundus,0.0001671,,SCAQMD,,,,
2214,Magnolia grandiflora,0.004032,,SCAQMD,,,,
2214,Mahonia aquifolium,0.0001014,,SCAQMD,,,,
2214,Malus sylvestris,0.000009612,,SCAQMD,,,,
2214,Melaleuca ericifolia,0.00004377,,SCAQMD,,,,
2214,Melaleuca linariifolia,0.006351,,SCAQMD,,,,
2214,Melaleuca nesophila,0.001366,,SCAQMD,,,,
2214,Melaleuca quinquenervia,0.002608,,SCAQMD,,,,
2214,Melia azedarach,0.0001831,,SCAQMD,,,,
2214,Morus alba,0.0002958,,SCAQMD,,,,
2214,Myoporum laetum,0.0009775,,SCAQMD,,,,
2214,Nerium oleander,0.001402,,SCAQMD,,,,
2214,Olea europaea,0.002411,,SCAQMD,,,,
2214,Parkinsonia aculeata,0.0002872,,SCAQMD,,,,
2214,Persea americana,0.00003845,,SCAQMD,,,,
2214,Phoenix canariensis,0.0003312,,SCAQMD,,,,
2214,Phoenix roebelenii,0.0004874,,SCAQMD,,,,
2214,Photinia x fraseri,0.0001068,,SCAQMD,,,,
2214,Picea,0.00002189,,SCAQMD,,,,
2214,Pinus brutia,0.001512,,SCAQMD,,,,
2214,Pinus canariensis,0.02561,,SCAQMD,,,,
2214,Pinus eldarica,0.01099,,SCAQMD,,,,
2214,Pinus halepensis,0.06879,,SCAQMD,,,,
2214,Pinus pinea,0.001319,,SCAQMD,,,,
2214,Pinus ponderosa,0.00001922,,SCAQMD,,,,
2214,Pinus radiata,0.000268,,SCAQMD,,,,
2214,Pinus thunbergii,0.0003091,,SCAQMD,,,,
2214,Pistacia chinensis,0.01469,,SCAQMD,,,,
2214,Pittosporum eugenioides,0.0002733,,SCAQMD,,,,
2214,Pittosporum tenuifolium,0.00001922,,SCAQMD,,,,
2214,Pittosporum tobira,0.0002408,,SCAQMD,,,,
2214,Pittosporum undulatum,0.0002403,,SCAQMD,,,,
2214,Platanus acerifolia,0.014,,SCAQMD,,,,
2214,Platanus racemosa,0.03237,,SCAQMD,,,,
2214,Platycladus orientalis,0.000009612,,SCAQMD,,,,
2214,Podocarpus gracilior,0.002723,,SCAQMD,,,,
2214,Podocarpus henkelii,0.00004377,,SCAQMD,,,,
2214,Podocarpus henkelii,0.00004377,,SCAQMD,,,,
2214,Populus fremontii,0.002941,,SCAQMD,,,,
2214,Populus nigra,0.006173,,SCAQMD,,,,
2214,Populus x canadensis,0.004021,,SCAQMD,,,,
2214,Prunus amygdalus,0.00009021,,SCAQMD,,,,
2214,Prunus armeniaca,0.00008755,,SCAQMD,,,,
2214,Prunus armeniaca,0.00008755,,SCAQMD,,,,
2214,Prunus avium,0.00002189,,SCAQMD,,,,
2214,Prunus caroliniana,0.001504,,SCAQMD,,,,
2214,Prunus cerasifera,0.001799,,SCAQMD,,,,
2214,Prunus domestica,0.00008222,,SCAQMD,,,,
2214,Prunus dulcis,0.00002189,,SCAQMD,,,,
2214,Prunus ilicifolia,0.0002824,,SCAQMD,,,,
2214,Prunus lusitanica,0.00001922,,SCAQMD,,,,
2214,Prunus persica,0.0005344,,SCAQMD,,,,
2214,Prunus serrulata,0.000009612,,SCAQMD,,,,
2214,Psidium guajava,0.00006566,,SCAQMD,,,,
2214,Punica granatum,0.0000315,,SCAQMD,,,,
2214,Pyrus calleryana,0.008974,,SCAQMD,,,,
2214,Pyrus kawakamii,0.007435,,SCAQMD,,,,
2214,Quercus agrifolia,0.07216,,SCAQMD,,,,
2214,Quercus chrysolepis,0.0009407,,SCAQMD,,,,
2214,Quercus dumosa,0.0003898,,SCAQMD,,,,
2214,Quercus ilex,0.007387,,SCAQMD,,,,
2214,Quercus lobata,0.0007128,,SCAQMD,,,,
2214,Quercus rubra,0.000009612,,SCAQMD,,,,
2214,Quercus suber,0.0001714,,SCAQMD,,,,
2214,Quercus virginiana,0.0003999,,SCAQMD,,,,
2214,Radermachera sinica,0.00009021,,SCAQMD,,,,
2214,Ravenea rivularis,0.00003845,,SCAQMD,,,,
2214,Rhus lancea,0.02656,,SCAQMD,,,,
2214,Rhus ovata,0.00002189,,SCAQMD,,,,
2214,Robinia pseudoacacia,0.00006566,,SCAQMD,,,,
2214,Robinia x ambigua,0.0001094,,SCAQMD,,,,
2214,Salix,0.00004377,,SCAQMD,,,,
2214,Salix babylonica,0.0006053,,SCAQMD,,,,
2214,Salix laevigata,0.01175,,SCAQMD,,,,
2214,Salix lasiolepis,0.003484,,SCAQMD,,,,
2214,Sambucus caerulea var neomexicana,0.0009454,,SCAQMD,,,,
2214,Sapium sebiferum,0.002652,,SCAQMD,,,,
2214,Schefflera actinophylla,0.000009612,,SCAQMD,,,,
2214,Schinus molle,0.1152,,SCAQMD,,,,
2214,Schinus polygamus,0.0001303,,SCAQMD,,,,
2214,Schinus terebinthifolius,0.005116,,SCAQMD,,,,
2214,Sequoia sempervirens,0.001035,,SCAQMD,,,,
2214,Sequoiadendron giganteum,0.000009612,,SCAQMD,,,,
2214,Stenocarpus sinuatus,0.00002189,,SCAQMD,,,,
2214,Syagrus romanzoffiana,0.003265,,SCAQMD,,,,
2214,Tamarix aphylla,0.0001767,,SCAQMD,,,,
2214,Thuja occidentalis,0.0001313,,SCAQMD,,,,
2214,Tipuana tipu,0.004832,,SCAQMD,,,,
2214,Trachycarpus fortunei,0.00008755,,SCAQMD,,,,
2214,Tristania conferta,0.0161,,SCAQMD,,,,
2214,Tristaniopsis laurina,0.0004902,,SCAQMD,,,,
2214,Ulmus parvifolia,0.00401,,SCAQMD,,,,
2214,Ulmus pumila,0.0001025,,SCAQMD,,,,
2214,Viburnum tinus,0.0000945,,SCAQMD,,,,
2214,Washingtonia filifera,0.002451,,SCAQMD,,,,
2214,Washingtonia robusta,0.005848,,SCAQMD,,,,
2214,Wodyetia bifurcata,0.00002883,,SCAQMD,,,,
2214,Xylosma congestum,0.000505,,SCAQMD,,,,
2214,Yucca gloriosa,0.00005605,,SCAQMD,,,,
2214,Ziziphus jujuba,0.00001922,,SCAQMD,,,,
2215,Acacia baileyana,0.000824,,SCAQMD,,,,
2215,Acer paxii,0.000557,,SCAQMD,,,,
2215,Acer saccharinum,0.00655,,SCAQMD,,,,
2215,Agonis flexuosa,0.000163,,SCAQMD,,,,
2215,Ailanthus altissima,0.00612,,SCAQMD,,,,
2215,Ailanthus altissima,0.0000815,,SCAQMD,,,,
2215,Alnus rhombifolia,0.00575,,SCAQMD,,,,
2215,Araucaria,0.000371,,SCAQMD,,,,
2215,Araucaria heterophylla,0.00072,,SCAQMD,,,,
2215,Archontophoenix cunninghamiana,0.000408,,SCAQMD,,,,
2215,Bauhinia blakeana,0.00537,,SCAQMD,,,,
2215,Betula pendula,0.00111,,SCAQMD,,,,
2215,Brachychiton acerifolius,0.00844,,SCAQMD,,,,
2215,Brahea brandegeei,0.000186,,SCAQMD,,,,
2215,Brahea edulis,0.00553,,SCAQMD,,,,
2215,Broussonetia papyrifera,0.0228,,SCAQMD,,,,
2215,Callistemon citrinus,0.00228,,SCAQMD,,,,
2215,Callistemon viminalis,0.00111,,SCAQMD,,,,
2215,Calocedrus decurrens,0.000765,,SCAQMD,,,,
2215,Carya illinoensis,0.000639,,SCAQMD,,,,
2215,Casuarina stricta,0.000371,,SCAQMD,,,,
2215,Catalpa speciosa,0.0588,,SCAQMD,,,,
2215,Catalpa speciosa,0.000371,,SCAQMD,,,,
2215,Cedrus deodara,0.00356,,SCAQMD,,,,
2215,Celtis sinensis,0.00271,,SCAQMD,,,,
2215,Ceratonia siliqua,0.00203,,SCAQMD,,,,
2215,Cercis canadensis,0.0039,,SCAQMD,,,,
2215,Chamaerops humilis,0.00231,,SCAQMD,,,,
2215,Chilopsis linearis,0.0000815,,SCAQMD,,,,
2215,Chitalpa tashkentensis,0.00657,,SCAQMD,,,,
2215,Chorisia speciosa,0.00378,,SCAQMD,,,,
2215,Cinnamomum camphora,0.0393,,SCAQMD,,,,
2215,Citrus aurantifolia,0.000593,,SCAQMD,,,,
2215,Citrus sinensis,0.00339,,SCAQMD,,,,
2215,Cupaniopsis anacardioides,0.0163,,SCAQMD,,,,
2215,Cupressus glabra,0.00163,,SCAQMD,,,,
2215,Cupressus leylandii,0.000557,,SCAQMD,,,,
2215,Cupressus sempervirens,0.0244,,SCAQMD,,,,
2215,Diospyros kaki,0.000163,,SCAQMD,,,,
2215,Diospyros kaki,0.000163,,SCAQMD,,,,
2215,Eriobotrya japonica,0.000267,,SCAQMD,,,,
2215,Erythrina caffra,0.000498,,SCAQMD,,,,
2215,Escallonia rubra,0.000861,,SCAQMD,,,,
2215,Eucalyptus camaldulensis,0.000869,,SCAQMD,,,,
2215,Eucalyptus citriodora,0.00268,,SCAQMD,,,,
2215,Eucalyptus cladocalyx,0.00029,,SCAQMD,,,,
2215,Eucalyptus maculata,0.0023,,SCAQMD,,,,
2215,Eucalyptus polyanthemos,0.00366,,SCAQMD,,,,
2215,Eucalyptus rudis,0.00508,,SCAQMD,,,,
2215,Eucalyptus sideroxylon,0.00255,,SCAQMD,,,,
2215,Ficus benjamina,0.00117,,SCAQMD,,,,
2215,Ficus carica,0.0000815,,SCAQMD,,,,
2215,Ficus macrophylla,0.00261,,SCAQMD,,,,
2215,Fraxinus,0.000557,,SCAQMD,,,,
2215,Fraxinus oxycarpa,0.0151,,SCAQMD,,,,
2215,Fraxinus uhdei,0.0327,,SCAQMD,,,,
2215,Fraxinus velutina,0.025,,SCAQMD,,,,
2215,Geijera parviflora,0.00449,,SCAQMD,,,,
2215,GFBtr,0.000186,,SCAQMD,,,,
2215,Ginkgo biloba,0.000675,,SCAQMD,,,,
2215,Gleditsia triacanthos,0.00122,,SCAQMD,,,,
2215,Grevillea robusta,0.00331,,SCAQMD,,,,
2215,Jacaranda mimosifolia,0.00918,,SCAQMD,,,,
2215,Juglans hindsii,0.00489,,SCAQMD,,,,
2215,Juniperus chinensis,0.0031,,SCAQMD,,,,
2215,Koelreuteria bipinnata,0.00398,,SCAQMD,,,,
2215,Lagerstroemia indica,0.0634,,SCAQMD,,,,
2215,Ligustrum japonicum,0.000186,,SCAQMD,,,,
2215,Ligustrum lucidum,0.0025,,SCAQMD,,,,
2215,Liquidambar formosana,0.00029,,SCAQMD,,,,
2215,Liquidambar styraciflua,0.0319,,SCAQMD,,,,
2215,Liriodendron tulipifera,0.00029,,SCAQMD,,,,
2215,Lophostemon confertus,0.00273,,SCAQMD,,,,
2215,Macadamia tetraphylla,0.000163,,SCAQMD,,,,
2215,Magnolia grandiflora,0.0059,,SCAQMD,,,,
2215,Magnolia soulangiana,0.001,,SCAQMD,,,,
2215,Malus,0.000163,,SCAQMD,,,,
2215,Malus floribunda,0.0000815,,SCAQMD,,,,
2215,Melaleuca quinquenervia,0.00279,,SCAQMD,,,,
2215,Melia azedarach,0.0115,,SCAQMD,,,,
2215,Morus alba,0.0324,,SCAQMD,,,,
2215,Nerium oleander,0.0000815,,SCAQMD,,,,
2215,Olea europaea,0.00605,,SCAQMD,,,,
2215,Paraserianthes lophantha,0.00458,,SCAQMD,,,,
2215,Parkinsonia aculeata,0.000675,,SCAQMD,,,,
2215,Persea americana,0.000349,,SCAQMD,,,,
2215,Phoenix canariensis,0.0063,,SCAQMD,,,,
2215,Phoenix roebelenii,0.000186,,SCAQMD,,,,
2215,Photinia x fraseri,0.000186,,SCAQMD,,,,
2215,Pinus canariensis,0.00894,,SCAQMD,,,,
2215,Pinus coulteri,0.00728,,SCAQMD,,,,
2215,Pinus eldarica,0.0137,,SCAQMD,,,,
2215,Pinus pinea,0.00573,,SCAQMD,,,,
2215,Pinus radiata,0.000394,,SCAQMD,,,,
2215,Pinus thunbergiana,0.00255,,SCAQMD,,,,
2215,Pistacia chinensis,0.00607,,SCAQMD,,,,
2215,Pittosporum undulatum,0.000186,,SCAQMD,,,,
2215,Platanus acerifolia,0.0193,,SCAQMD,,,,
2215,Platycladus orientalis,0.00186,,SCAQMD,,,,
2215,Podocarpus gracilior,0.019,,SCAQMD,,,,
2215,Populus fremontii,0.00186,,SCAQMD,,,,
2215,Populus nigra,0.000557,,SCAQMD,,,,
2215,Prunus blireiana,0.00342,,SCAQMD,,,,
2215,Prunus cerasifera,0.0241,,SCAQMD,,,,
2215,Prunus cerasifera,0.000326,,SCAQMD,,,,
2215,Prunus domestica,0.000534,,SCAQMD,,,,
2215,Prunus ilicifolia,0.000965,,SCAQMD,,,,
2215,Prunus persica,0.00105,,SCAQMD,,,,
2215,Punica granatum,0.000245,,SCAQMD,,,,
2215,Pyrus calleryana,0.000163,,SCAQMD,,,,
2215,Pyrus kawakamii,0.00204,,SCAQMD,,,,
2215,Quercus agrifolia,0.00295,,SCAQMD,,,,
2215,Quercus engelmannii,0.018,,SCAQMD,,,,
2215,Quercus virginiana,0.000571,,SCAQMD,,,,
2215,Ravenea rivularis,0.0785,,SCAQMD,,,,
2215,Rhus lancea,0.00122,,SCAQMD,,,,
2215,Robinia pseudoacacia,0.00225,,SCAQMD,,,,
2215,Sambucus caerulea var neomexicana,0.000186,,SCAQMD,,,,
2215,Schinus molle,0.018,,SCAQMD,,,,
2215,Schinus terebinthifolius,0.00183,,SCAQMD,,,,
2215,Sophora japonica,0.00132,,SCAQMD,,,,
2215,Syzygium paniculatum,0.000476,,SCAQMD,,,,
2215,Tipuana tipu,0.0018,,SCAQMD,,,,
2215,Trachycarpus fortunei,0.00109,,SCAQMD,,,,
2215,Ulmus americana,0.00261,,SCAQMD,,,,
2215,Ulmus parvifolia,0.00914,,SCAQMD,,,,
2215,Washingtonia filifera,0.0692,,SCAQMD,,,,
2215,Washingtonia robusta,0.125,,SCAQMD,,,,
2215,Xylosma congestum,0.000557,,SCAQMD,,,,
2215,Yucca gloriosa,0.00216,,SCAQMD,,,,
2215,Zelkova serrata,0.00122,,SCAQMD,,,,
2218,Cercis canadensis,0.198347107,,SCAQMD,,,,
2218,Koelreuteria bipinnata,0.08677686,,SCAQMD,,,,
2218,Lagerstroemia indica,0.247933884,,SCAQMD,,,,
2218,Parkinsonia florida,0.082644628,,SCAQMD,,,,
2218,Pistacia chinensis,0.198347107,,SCAQMD,,,,
2218,Quercus palustris,0.111570248,,SCAQMD,,,,
2218,Quercus rubra,0.074380165,,SCAQMD,,,,
2219,Acacia melanoxylon,0.000177,,SCAQMD,,,,
2219,Acer,0.0002269,,SCAQMD,,,,
2219,Acer palmatum,0.0001631,,SCAQMD,,,,
2219,Acer saccharinum,0.005834,,SCAQMD,,,,
2219,Albizia julibrissin,0.00156,,SCAQMD,,,,
2219,Alnus rhombifolia,0.0005809,,SCAQMD,,,,
2219,Araucaria columnaris,0.001141,,SCAQMD,,,,
2219,Archontophoenix cunninghamiana,0.01181,,SCAQMD,,,,
2219,Auranticarpa rhombifolia,0.0001134,,SCAQMD,,,,
2219,Bauhinia variegata,0.0002269,,SCAQMD,,,,
2219,Betula pendula,0.0008293,,SCAQMD,,,,
2219,Brachychiton discolor,0.001488,,SCAQMD,,,,
2219,Brachychiton populneus,0.007656,,SCAQMD,,,,
2219,Brahea edulis,0.0002269,,SCAQMD,,,,
2219,Butia capitata,0.0002269,,SCAQMD,,,,
2219,Callistemon citrinus,0.0002127,,SCAQMD,,,,
2219,Callistemon viminalis,0.004785,,SCAQMD,,,,
2219,Calocedrus,0.001657,,SCAQMD,,,,
2219,Calocedrus decurrens,0.0004813,,SCAQMD,,,,
2219,Carya illinoensis,0.0004813,,SCAQMD,,,,
2219,Cassia leptophylla,0.002695,,SCAQMD,,,,
2219,Catalpa speciosa,0.00004964,,SCAQMD,,,,
2219,Cedrus,0.0001134,,SCAQMD,,,,
2219,Cedrus atlantica,0.001496,,SCAQMD,,,,
2219,Cedrus deodara,0.000503,,SCAQMD,,,,
2219,Ceratonia siliqua,0.0004813,,SCAQMD,,,,
2219,Cercis canadensis,0.0002127,,SCAQMD,,,,
2219,Cercis occidentalis,0.001595,,SCAQMD,,,,
2219,Chamaerops humilis,0.0004673,,SCAQMD,,,,
2219,Chitalpa tashkentensis,0.005481,,SCAQMD,,,,
2219,Chorisia speciosa,0.007058,,SCAQMD,,,,
2219,Cinnamomum camphora,0.03751,,SCAQMD,,,,
2219,Citrus,0.0002269,,SCAQMD,,,,
2219,Citrus aurantifolia,0.0001134,,SCAQMD,,,,
2219,Citrus limon,0.0009785,,SCAQMD,,,,
2219,Citrus reticulata,0.0003899,,SCAQMD,,,,
2219,Citrus sinensis,0.001028,,SCAQMD,,,,
2219,Citrus x paradisi,0.0002269,,SCAQMD,,,,
2219,Cupaniopsis anacardioides,0.08105,,SCAQMD,,,,
2219,Cupressus,0.0003541,,SCAQMD,,,,
2219,Cupressus leylandii,0.0001986,,SCAQMD,,,,
2219,Cupressus sempervirens,0.009017,,SCAQMD,,,,
2219,Cycas revoluta,0.0001134,,SCAQMD,,,,
2219,Diospyros kaki,0.0008509,,SCAQMD,,,,
2219,Dodonaea viscosa,0.00004964,,SCAQMD,,,,
2219,Eriobotrya deflexa,0.009148,,SCAQMD,,,,
2219,Eriobotrya japonica,0.0003971,,SCAQMD,,,,
2219,Eucalyptus camaldulensis,0.000177,,SCAQMD,,,,
2219,Eucalyptus citriodora,0.00582,,SCAQMD,,,,
2219,Eucalyptus cladocalyx,0.005244,,SCAQMD,,,,
2219,Eucalyptus globulus,0.001217,,SCAQMD,,,,
2219,Eucalyptus leucoxylon,0.0006583,,SCAQMD,,,,
2219,Eucalyptus polyanthemos,0.002265,,SCAQMD,,,,
2219,Eucalyptus rudis,0.008154,,SCAQMD,,,,
2219,Eucalyptus sideroxylon,0.006124,,SCAQMD,,,,
2219,Eugenia uniflora,0.0007161,,SCAQMD,,,,
2219,Fagus,0.00004964,,SCAQMD,,,,
2219,Feijoa sellowiana,0.0001134,,SCAQMD,,,,
2219,Ficus benjamina,0.01372,,SCAQMD,,,,
2219,Ficus carica,0.0001631,,SCAQMD,,,,
2219,Ficus macrophylla,0.00004964,,SCAQMD,,,,
2219,Ficus microcarpa,0.0001134,,SCAQMD,,,,
2219,Ficus nitida,0.004622,,SCAQMD,,,,
2219,Ficus rubiginosa,0.0002406,,SCAQMD,,,,
2219,Fraxinus oxycarpa,0.0001489,,SCAQMD,,,,
2219,Fraxinus uhdei,0.008275,,SCAQMD,,,,
2219,Fraxinus velutina,0.02465,,SCAQMD,,,,
2219,Geijera parviflora,0.003588,,SCAQMD,,,,
2219,Ginkgo biloba,0.005304,,SCAQMD,,,,
2219,Gleditsia triacanthos,0.006496,,SCAQMD,,,,
2219,Grevillea robusta,0.000177,,SCAQMD,,,,
2219,Handroanthus impetiginosus,0.001042,,SCAQMD,,,,
2219,Ilex,0.0001134,,SCAQMD,,,,
2219,Jacaranda mimosifolia,0.004442,,SCAQMD,,,,
2219,Juniperus,0.001021,,SCAQMD,,,,
2219,Juniperus chinensis,0.002558,,SCAQMD,,,,
2219,Koelreuteria bipinnata,0.0001134,,SCAQMD,,,,
2219,Koelreuteria paniculata,0.001588,,SCAQMD,,,,
2219,Lagerstroemia indica,0.1044,,SCAQMD,,,,
2219,Laurus nobilis,0.00009928,,SCAQMD,,,,
2219,Ligustrum confusum,0.0007303,,SCAQMD,,,,
2219,Ligustrum japonicum,0.0003541,,SCAQMD,,,,
2219,Ligustrum lucidum,0.0004039,,SCAQMD,,,,
2219,Liquidambar styraciflua,0.1169,,SCAQMD,,,,
2219,Liriodendron tulipifera,0.001884,,SCAQMD,,,,
2219,Lycianthes rantonnettii,0.0003541,,SCAQMD,,,,
2219,Magnolia grandiflora,0.02609,,SCAQMD,,,,
2219,Magnolia soulangiana,0.0001631,,SCAQMD,,,,
2219,Malus,0.0001631,,SCAQMD,,,,
2219,Malus floribunda,0.0001489,,SCAQMD,,,,
2219,Maytenus boaria,0.0002127,,SCAQMD,,,,
2219,Melaleuca quinquenervia,0.002183,,SCAQMD,,,,
2219,Morus alba,0.007565,,SCAQMD,,,,
2219,Myoporum laetum,0.0001134,,SCAQMD,,,,
2219,Nerium oleander,0.00009928,,SCAQMD,,,,
2219,Olea europaea,0.002147,,SCAQMD,,,,
2219,Persea americana,0.001424,,SCAQMD,,,,
2219,Persea indica,0.0001134,,SCAQMD,,,,
2219,Phoenix canariensis,0.001925,,SCAQMD,,,,
2219,Phoenix dactylifera,0.00004964,,SCAQMD,,,,
2219,Phoenix reclinata,0.0006445,,SCAQMD,,,,
2219,Phoenix roebelenii,0.01813,,SCAQMD,,,,
2219,Phoenix rupicola,0.000177,,SCAQMD,,,,
2219,Photinia x fraseri,0.004071,,SCAQMD,,,,
2219,Pinus canariensis,0.1126,,SCAQMD,,,,
2219,Pinus eldarica,0.0001134,,SCAQMD,,,,
2219,Pinus halepensis,0.01581,,SCAQMD,,,,
2219,Pinus pinea,0.00281,,SCAQMD,,,,
2219,Pinus radiata,0.001248,,SCAQMD,,,,
2219,Pinus thunbergiana,0.00236,,SCAQMD,,,,
2219,Pistacia chinensis,0.004772,,SCAQMD,,,,
2219,Pittosporum undulatum,0.0002765,,SCAQMD,,,,
2219,Platanus acerifolia,0.008474,,SCAQMD,,,,
